-0.116552	-0.187181
-0.016552	-0.121792
0.083448	-0.0787794
0.183448	-0.07557
0.283448	-0.094559
0.383448	-0.10703
0.483448	-0.0899937
0.583448	-0.0330133
0.683448	0.0604885
0.783448	0.136749
0.883448	0.13006
0.983448	0.0371223
1.08345	-0.0681025
1.18345	-0.112873
1.28345	-0.0837167
1.38345	-0.00991733
1.48345	0.0594705
1.58345	0.0764006
1.68345	0.0331957
1.78345	-0.0105279
1.88345	0.00119956
1.98345	0.0489795
2.08345	0.0556341
2.18345	-0.00869649
2.28345	-0.0804217
2.38345	-0.0893465
2.48345	-0.0348685
2.58345	0.0430328
2.68345	0.111091
2.78345	0.139001
2.88345	0.0972368
2.98345	0.00724544
3.08345	-0.0613676
3.18345	-0.0564954
3.28345	-0.00909307
3.38345	0.0290482
3.48345	0.0371656
3.58345	0.027106
3.68345	0.0078594
3.78345	-0.0226128
3.88345	-0.0627299
3.98345	-0.0972297
4.08345	-0.0954004
4.18345	-0.0352686
4.28345	0.0527254
4.38345	0.103401
4.48345	0.0865033
4.58345	0.0302297
4.68345	-0.0249706
4.78345	-0.0826698
4.88345	-0.153326
4.98345	-0.206934
5.08345	-0.180701
5.18345	-0.0676482
5.28345	0.032383
5.38345	0.0176816
5.48345	-0.0852922
5.58345	-0.150318
5.68345	-0.102973
5.78345	-0.00522336
5.88345	0.0554044
5.98345	0.0524453
6.08345	0.00526539
6.18345	-0.0614768
6.28345	-0.101565
6.38345	-0.0638556
6.48345	0.0390182
6.58345	0.121722
6.68345	0.116941
6.78345	0.0721252
6.88345	0.0731266
6.98345	0.141755
7.08345	0.198212
7.18345	0.162562
7.28345	0.0471498
7.38345	-0.0614459
7.48345	-0.0850763
7.58345	-0.0184917
7.68345	0.0851323
7.78345	0.147434
7.88345	0.136873
7.98345	0.0769615
8.08345	0.0249197
8.18345	0.0153929
8.28345	0.0296682
8.38345	0.0250015
8.48345	-0.0146834
8.58345	-0.0587545
8.68345	-0.0672838
8.78345	-0.0459334
8.88345	-0.0200637
8.98345	-0.0118197
9.08345	-0.0260897
9.18345	-0.0572827
9.28345	-0.0731689
9.38345	-0.0376756
9.48345	0.0322165
9.58345	0.0620479
9.68345	-0.00464172
9.78345	-0.114543
9.88345	-0.179343
9.98345	-0.161424
10.0834	-0.104655
10.1834	-0.0581082
10.2834	-0.036115
10.3834	-0.0240792
10.4834	-0.00645806
10.5834	0.00748017
10.6834	-0.00406891
10.7834	-0.0385695
10.8834	-0.051134
10.9834	-0.0117693
11.0834	0.0599102
11.1834	0.115424
11.2834	0.145994
11.3834	0.17784
11.4834	0.232676
11.5834	0.302425
11.6834	0.366634
11.7834	0.406708
11.8834	0.407628
11.9834	0.383418
12.0834	0.381774
12.1834	0.435726
12.2834	0.498261
12.3834	0.500145
12.4834	0.44964
12.5834	0.444776
12.6834	0.55778
12.7834	0.707676
12.8834	0.768136
12.9834	0.702253
13.0834	0.596763
13.1834	0.538719
13.2834	0.542219
13.3834	0.578692
13.4834	0.617485
13.5834	0.654777
13.6834	0.697378
13.7834	0.7344
13.8834	0.737459
13.9834	0.708015
14.0834	0.681414
14.1834	0.675959
14.2834	0.655724
14.3834	0.599691
14.4834	0.558644
14.5834	0.64111
14.6834	0.880197
14.7834	1.11375
14.8834	1.13841
14.9834	0.955574
15.0834	0.798779
15.1834	0.851166
15.2834	1.00289
15.3834	1.05532
15.4834	0.954371
15.5834	0.812897
15.6834	0.735476
15.7834	0.751208
15.8834	0.866902
15.9834	1.03796
16.0834	1.1508
16.1834	1.11385
16.2834	0.98732
16.3834	0.883582
16.4834	0.849944
16.5834	0.840255
16.6834	0.808869
16.7834	0.771126
16.8834	0.781007
16.9834	0.869157
17.0834	0.978963
17.1834	1.01221
17.2834	0.930828
17.3834	0.825619
17.4834	0.800296
17.5834	0.876806
17.6834	0.972656
17.7834	1.0146
17.8834	0.97796
17.9834	0.892149
18.0834	0.797661
18.1834	0.72203
18.2834	0.686261
18.3834	0.70976
18.4834	0.780862
18.5834	0.851047
18.6834	0.87915
18.7834	0.865684
18.8834	0.824077
18.9834	0.764404
19.0834	0.696357
19.1834	0.63069
19.2834	0.583252
19.3834	0.571595
19.4834	0.592983
19.5834	0.605226
19.6834	0.566294
19.7834	0.489266
19.8834	0.431781
19.9834	0.434753
20.0834	0.4602
20.1834	0.440793
20.2834	0.363711
20.3834	0.301781
20.4834	0.315376
20.5834	0.39073
20.6834	0.460959
20.7834	0.480889
20.8834	0.446863
20.9834	0.394535
21.0834	0.376554
21.1834	0.41754
21.2834	0.477159
21.3834	0.497143
21.4834	0.462458
21.5834	0.410351
21.6834	0.377249
21.7834	0.366167
21.8834	0.365706
21.9834	0.361052
22.0834	0.345806
22.1834	0.318531
22.2834	0.280811
22.3834	0.230999
22.4834	0.181889
22.5834	0.16377
22.6834	0.196988
22.7834	0.242224
22.8834	0.244074
22.9834	0.194232
23.0834	0.153829
23.1834	0.176283
23.2834	0.228204
23.3834	0.237464
23.4834	0.185788
23.5834	0.137628
23.6834	0.15106
23.7834	0.201832
23.8834	0.242578
23.9834	0.253782
24.0834	0.247329
24.1834	0.226765
24.2834	0.197535
24.3834	0.170542
24.4834	0.15908
24.5834	0.170818
24.6834	0.202863
24.7834	0.226229
24.8834	0.207313
24.9834	0.149989
25.0834	0.0909126
25.1834	0.0571248
25.2834	0.0502081
25.3834	0.0697759
25.4834	0.110865
25.5834	0.153624
25.6834	0.178304
25.7834	0.176471
25.8834	0.143281
25.9834	0.0918029
26.0834	0.0690539
26.1834	0.118801
26.2834	0.212964
26.3834	0.266924
26.4834	0.223682
26.5834	0.126408
26.6834	0.0612699
26.7834	0.0664334
26.8834	0.105423
26.9834	0.131504
27.0834	0.128125
27.1834	0.111989
27.2834	0.104979
27.3834	0.113269
27.4834	0.127599
27.5834	0.144165
27.6834	0.16715
27.7834	0.173099
27.8834	0.127207
27.9834	0.0384459
28.0834	-0.0280569
28.1834	-0.0228579
28.2834	0.0226394
28.3834	0.0499695
28.4834	0.0377
28.5834	0.0152286
28.6834	0.0119195
28.7834	0.0279725
28.8834	0.0511287
28.9834	0.0721715
29.0834	0.0844841
29.1834	0.0813075
29.2834	0.0657567
